Time (HH:MM:SS) - Plot 0	RFU - Plot 0	Time (HH:MM:SS) - Plot 1	RFU - Plot 1	Time (HH:MM:SS) - Plot 2	RFU - Plot 2
519.346	7	519.346	3	519.346	99
520.347	7	520.347	3	520.347	96
521.348	7	521.348	3	521.348	93
522.348	6	522.348	3	522.348	88
523.349	5	523.349	3	523.349	84
524.35	3	524.35	3	524.35	81
525.35	3	525.35	3	525.35	80
526.351	3	526.351	2	526.351	79
527.352	3	527.352	2	527.352	77
528.352	3	528.352	1	528.352	73
529.353	3	529.353	1	529.353	69
530.354	1	530.354	1	530.354	66
531.354	0	531.354	1	531.354	63
532.355	0	532.355	0	532.355	60
533.356	0	533.356	0	533.356	58
534.356	0	534.356	1	534.356	55
535.357	0	535.357	1	535.357	52
536.358	0	536.358	2	536.358	50
537.358	0	537.358	2	537.358	49
538.359	1	538.359	1	538.359	48
539.36	2	539.36	1	539.36	45
540.36	3	540.36	1	540.36	42
541.361	4	541.361	1	541.361	38
542.362	5	542.362	1	542.362	35
543.362	5	543.362	0	543.362	32
544.363	4	544.363	0	544.363	29
545.364	3	545.364	0	545.364	26
546.364	3	546.364	0	546.364	24
547.365	3	547.365	0	547.365	22
548.366	3	548.366	0	548.366	19
549.366	3	549.366	0	549.366	17
550.367	2	550.367	0	550.367	16
551.368	2	551.368	0	551.368	14
552.368	3	552.368	0	552.368	12
553.369	3	553.369	0	553.369	9
554.37	4	554.37	0	554.37	6
555.37	4	555.37	0	555.37	3
556.371	4	556.371	0	556.371	0
557.372	3	557.372	0	557.372	0
558.372	3	558.372	0	558.372	0
559.373	3	559.373	0	559.373	0
560.374	3	560.374	0	560.374	0
561.374	4	561.374	0	561.374	0
562.375	5	562.375	0	562.375	0
563.376	6	563.376	0	563.376	0
564.376	6	564.376	0	564.376	0
565.377	5	565.377	0	565.377	2
566.378	5	566.378	0	566.378	3
567.378	5	567.378	0	567.378	4
568.379	4	568.379	0	568.379	4
569.38	4	569.38	1	569.38	4
570.38	6	570.38	1	570.38	4
571.381	7	571.381	1	571.381	5
572.382	6	572.382	1	572.382	5
573.382	4	573.382	1	573.382	5
574.383	3	574.383	1	574.383	5
575.384	2	575.384	1	575.384	5
576.384	1	576.384	0	576.384	5
577.385	0	577.385	0	577.385	4
578.386	0	578.386	0	578.386	4
579.386	0	579.386	1	579.386	4
580.387	0	580.387	1	580.387	4
581.388	0	581.388	1	581.388	5
582.388	0	582.388	1	582.388	5
583.389	0	583.389	1	583.389	5
584.39	0	584.39	1	584.39	4
585.39	0	585.39	2	585.39	4
586.391	0	586.391	3	586.391	4
587.392	0	587.392	3	587.392	4
588.392	0	588.392	2	588.392	4
589.393	0	589.393	1	589.393	4
590.394	-1	590.394	1	590.394	4
591.394	-1	591.394	1	591.394	3
592.395	-1	592.395	2	592.395	2
593.396	-1	593.396	2	593.396	2
594.396	0	594.396	2	594.396	3
595.397	0	595.397	3	595.397	3
596.398	0	596.398	3	596.398	4
597.398	-1	597.398	4	597.398	3
598.399	-2	598.399	4	598.399	3
599.4	-3	599.4	3	599.4	4
600.4	-3	600.4	3	600.4	4
601.401	-2	601.401	2	601.401	4
602.402	-2	602.402	2	602.402	4
603.402	-2	603.402	1	603.402	4
